               m_i                  rot                    z                    y                   fh                  fhe                  fsh                  mlt                   sc              reimers              blocker           turbulence                    m         model_number             log_Teff                log_L                  age               m_core                level
        1.05000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	     8560.00000000	        3.59845145	        3.27535040	5148365706.27286816	        0.48126609	       -5.00000000
        1.05000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	     8570.00000000	        3.59840751	        3.27591536	5148372121.54859161	        0.48143295	       -4.00000000
        1.05000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	     8580.00000000	        3.59836585	        3.27645539	5148378572.04291534	        0.48159564	       -3.00000000
        1.05000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	     8590.00000000	        3.59832644	        3.27692166	5148385027.29047012	        0.48176580	       -2.00000000
        1.05000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	     8600.00000000	        3.59829114	        3.27728154	5148391495.00858116	        0.48193012	       -1.00000000
        1.05000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	     8610.00000000	        3.59830481	        3.27722215	5148397919.94392490	        0.48209709	        0.00000000
        1.05000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	     8620.00000000	        3.59841697	        3.27602867	5148399382.17301083	        0.48213921	        1.00000000
        1.05000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	     8630.00000000	        3.59848572	        3.27528951	5148399730.52741718	        0.48214811	        2.00000000
        1.05000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	     8640.00000000	        3.59849887	        3.27514971	5148399784.31770515	        0.48214811	        3.00000000
        1.05000000	        0.00000000	        0.00500000	        0.25650000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    11800.00000000	        3.54046058	        3.34858736	6714381187.08462524	        0.47798184	       -5.00000000
        1.05000000	        0.00000000	        0.00500000	        0.25650000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    11810.00000000	        3.54042989	        3.34891928	6714385098.96375465	        0.47810250	       -4.00000000
        1.05000000	        0.00000000	        0.00500000	        0.25650000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    11820.00000000	        3.54040078	        3.34923831	6714389008.08718681	        0.47822241	       -3.00000000
        1.05000000	        0.00000000	        0.00500000	        0.25650000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    11830.00000000	        3.54037907	        3.34949207	6714392908.69084644	        0.47834422	       -2.00000000
        1.05000000	        0.00000000	        0.00500000	        0.25650000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    11840.00000000	        3.54036896	        3.34964416	6714396817.25292492	        0.47846568	       -1.00000000
        1.05000000	        0.00000000	        0.00500000	        0.25650000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    11850.00000000	        3.54042175	        3.34924266	6714400511.65600014	        0.47858077	        0.00000000
        1.05000000	        0.00000000	        0.00500000	        0.25650000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    11860.00000000	        3.54059490	        3.34773642	6714401266.04972839	        0.47860677	        1.00000000
        1.05000000	        0.00000000	        0.00500000	        0.25650000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    11870.00000000	        3.54063745	        3.34736653	6714401336.80737305	        0.47860954	        2.00000000
        1.05000000	        0.00000000	        0.00500000	        0.25650000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    11880.00000000	        3.54064699	        3.34728441	6714401353.71471596	        0.47860954	        3.00000000
        1.05000000	        0.00000000	        0.01500000	        0.27150000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    14710.00000000	        3.49007965	        3.38423818	9644439199.33678436	        0.47334537	       -5.00000000
        1.05000000	        0.00000000	        0.01500000	        0.27150000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    14720.00000000	        3.49005213	        3.38450401	9644442067.41103554	        0.47344585	       -4.00000000
        1.05000000	        0.00000000	        0.01500000	        0.27150000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    14730.00000000	        3.49001988	        3.38475551	9644444934.03136063	        0.47354406	       -3.00000000
        1.05000000	        0.00000000	        0.01500000	        0.27150000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    14740.00000000	        3.48999705	        3.38496169	9644447801.85313606	        0.47364342	       -2.00000000
        1.05000000	        0.00000000	        0.01500000	        0.27150000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    14750.00000000	        3.48998709	        3.38509155	9644450663.49038315	        0.47374267	       -1.00000000
        1.05000000	        0.00000000	        0.01500000	        0.27150000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    14760.00000000	        3.48999735	        3.38506391	9644453510.22657013	        0.47384306	        0.00000000
        1.05000000	        0.00000000	        0.01500000	        0.27150000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    14770.00000000	        3.49014785	        3.38393320	9644455469.60076332	        0.47391154	        1.00000000
        1.05000000	        0.00000000	        0.01500000	        0.27150000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    14780.00000000	        3.49032445	        3.38257840	9644455767.74557114	        0.47392396	        2.00000000
        1.05000000	        0.00000000	        0.01500000	        0.27150000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    14790.00000000	        3.49035151	        3.38237406	9644455797.95531845	        0.47392396	        3.00000000
        1.05000000	        0.00000000	        0.01000000	        0.26400000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    13720.00000000	        3.50773598	        3.37417608	8511124374.13065624	        0.47578022	       -5.00000000
        1.05000000	        0.00000000	        0.01000000	        0.26400000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    13730.00000000	        3.50770268	        3.37449032	8511127494.13743782	        0.47588561	       -4.00000000
        1.05000000	        0.00000000	        0.01000000	        0.26400000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    13740.00000000	        3.50767468	        3.37476958	8511130632.48557186	        0.47598971	       -3.00000000
        1.05000000	        0.00000000	        0.01000000	        0.26400000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    13750.00000000	        3.50765191	        3.37500707	8511133782.69261265	        0.47609485	       -2.00000000
        1.05000000	        0.00000000	        0.01000000	        0.26400000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    13760.00000000	        3.50763905	        3.37516506	8511136920.62962437	        0.47619944	       -1.00000000
        1.05000000	        0.00000000	        0.01000000	        0.26400000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    13770.00000000	        3.50761986	        3.37517907	8511140037.39720917	        0.47630386	        0.00000000
        1.05000000	        0.00000000	        0.01000000	        0.26400000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    13780.00000000	        3.50786679	        3.37320905	8511142271.87991714	        0.47637812	        1.00000000
        1.05000000	        0.00000000	        0.01000000	        0.26400000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    13790.00000000	        3.50788194	        3.37308683	8511142287.61100101	        0.47637812	        2.00000000
        1.05000000	        0.00000000	        0.01000000	        0.26400000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.05000000	    13800.00000000	        3.50788578	        3.37305626	8511142292.51174641	        0.47638005	        3.00000000
        1.00000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.00000000	     8900.00000000	        3.59555437	        3.28173658	6073481164.24007225	        0.48280791	       -5.00000000
        1.00000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.00000000	     8910.00000000	        3.59551256	        3.28227690	6073487265.68312454	        0.48296643	       -4.00000000
        1.00000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.00000000	     8920.00000000	        3.59547087	        3.28281475	6073493366.43545437	        0.48312499	       -3.00000000
        1.00000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.00000000	     8930.00000000	        3.59543614	        3.28327770	6073499534.96170330	        0.48328636	       -2.00000000
        1.00000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.00000000	     8940.00000000	        3.59539330	        3.28365955	6073505719.80391407	        0.48344795	       -1.00000000
        1.00000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.00000000	     8950.00000000	        3.59538661	        3.28382413	6073511905.27761459	        0.48360907	        0.00000000
        1.00000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.00000000	     8960.00000000	        3.59549196	        3.28273883	6073515168.22790051	        0.48369762	        1.00000000
        1.00000000	        0.00000000	        0.00100000	        0.25050000	        0.00000000	        0.00000000	        0.00000000	        1.80000000	        0.10000000	        0.00000000	        0.00000000	        0.00000000	        1.00000000	     8970.00000000	        3.59556743	        3.28193231	6073515483.78876972	        0.48370744	        2.00000000
